"fitted_index","family","n_identity","coupling_key","status","phase_applied","reason"
1786,"recruit_dev",1,"identity:1786","resolved",1,NA
1787,"recruit_dev",1,"identity:1787","resolved",1,NA
1788,"recruit_dev",1,"identity:1788","resolved",1,NA
1789,"recruit_dev",1,"identity:1789","resolved",1,NA
1790,"recruit_dev",1,"identity:1790","resolved",1,NA
1791,"recruit_dev",1,"identity:1791","resolved",1,NA
1792,"recruit_dev",1,"identity:1792","resolved",1,NA
1793,"recruit_dev",1,"identity:1793","resolved",1,NA
1794,"recruit_dev",1,"identity:1794","resolved",1,NA
1795,"recruit_dev",1,"identity:1795","resolved",1,NA
1796,"recruit_dev",1,"identity:1796","resolved",1,NA
1797,"recruit_dev",1,"identity:1797","resolved",1,NA
1798,"recruit_dev",1,"identity:1798","resolved",1,NA
1799,"recruit_dev",1,"identity:1799","resolved",1,NA
1800,"recruit_dev",1,"identity:1800","resolved",1,NA
1801,"recruit_dev",1,"identity:1801","resolved",1,NA
1802,"recruit_dev",1,"identity:1802","resolved",1,NA
1803,"recruit_dev",1,"identity:1803","resolved",1,NA
1804,"recruit_dev",1,"identity:1804","resolved",1,NA
1805,"recruit_dev",1,"identity:1805","resolved",1,NA
1806,"recruit_dev",1,"identity:1806","resolved",1,NA
1807,"recruit_dev",1,"identity:1807","resolved",1,NA
1808,"recruit_dev",1,"identity:1808","resolved",1,NA
1809,"recruit_dev",1,"identity:1809","resolved",1,NA
1810,"recruit_dev",1,"identity:1810","resolved",1,NA
1811,"recruit_dev",1,"identity:1811","resolved",1,NA
1812,"recruit_dev",1,"identity:1812","resolved",1,NA
1813,"recruit_dev",1,"identity:1813","resolved",1,NA
1814,"recruit_dev",1,"identity:1814","resolved",1,NA
1815,"recruit_dev",1,"identity:1815","resolved",1,NA
1816,"recruit_dev",1,"identity:1816","resolved",1,NA
1817,"recruit_dev",1,"identity:1817","resolved",1,NA
1818,"recruit_dev",1,"identity:1818","resolved",1,NA
1819,"recruit_dev",1,"identity:1819","resolved",1,NA
1820,"recruit_dev",1,"identity:1820","resolved",1,NA
1821,"recruit_dev",1,"identity:1821","resolved",1,NA
1822,"recruit_dev",1,"identity:1822","resolved",1,NA
1823,"recruit_dev",1,"identity:1823","resolved",1,NA
1824,"recruit_dev",1,"identity:1824","resolved",1,NA
1825,"recruit_dev",1,"identity:1825","resolved",1,NA
1826,"recruit_dev",1,"identity:1826","resolved",1,NA
1827,"recruit_dev",1,"identity:1827","resolved",1,NA
1828,"recruit_dev",1,"identity:1828","resolved",1,NA
1829,"recruit_dev",1,"identity:1829","resolved",1,NA
1830,"recruit_dev",1,"identity:1830","resolved",1,NA
1831,"recruit_dev",1,"identity:1831","resolved",1,NA
1832,"recruit_dev",1,"identity:1832","resolved",1,NA
1833,"recruit_dev",1,"identity:1833","resolved",1,NA
1834,"recruit_dev",1,"identity:1834","resolved",1,NA
1835,"recruit_dev",1,"identity:1835","resolved",1,NA
1836,"recruit_dev",1,"identity:1836","resolved",1,NA
1837,"recruit_dev",1,"identity:1837","resolved",1,NA
1838,"recruit_dev",1,"identity:1838","resolved",1,NA
1839,"recruit_dev",1,"identity:1839","resolved",1,NA
1840,"recruit_dev",1,"identity:1840","resolved",1,NA
1841,"recruit_dev",1,"identity:1841","resolved",1,NA
1842,"recruit_dev",1,"identity:1842","resolved",1,NA
1843,"recruit_dev",1,"identity:1843","resolved",1,NA
1844,"recruit_dev",1,"identity:1844","resolved",1,NA
1845,"recruit_dev",1,"identity:1845","resolved",1,NA
1846,"recruit_dev",1,"identity:1846","resolved",1,NA
1847,"recruit_dev",1,"identity:1847","resolved",1,NA
1848,"recruit_dev",1,"identity:1848","resolved",1,NA
1849,"recruit_dev",1,"identity:1849","resolved",1,NA
1850,"recruit_dev",1,"identity:1850","resolved",1,NA
1851,"recruit_dev",1,"identity:1851","resolved",1,NA
1852,"recruit_dev",1,"identity:1852","resolved",1,NA
1853,"recruit_dev",1,"identity:1853","resolved",1,NA
1854,"recruit_dev",1,"identity:1854","resolved",1,NA
1855,"recruit_dev",1,"identity:1855","resolved",1,NA
1856,"recruit_dev",1,"identity:1856","resolved",1,NA
1857,"recruit_dev",1,"identity:1857","resolved",1,NA
1858,"recruit_dev",1,"identity:1858","resolved",1,NA
1859,"recruit_dev",1,"identity:1859","resolved",1,NA
1860,"recruit_dev",1,"identity:1860","resolved",1,NA
1861,"recruit_dev",1,"identity:1861","resolved",1,NA
1862,"recruit_dev",1,"identity:1862","resolved",1,NA
1863,"recruit_dev",1,"identity:1863","resolved",1,NA
1864,"recruit_dev",1,"identity:1864","resolved",1,NA
1865,"recruit_dev",1,"identity:1865","resolved",1,NA
1866,"recruit_dev",1,"identity:1866","resolved",1,NA
1867,"recruit_dev",1,"identity:1867","resolved",1,NA
1868,"recruit_dev",1,"identity:1868","resolved",1,NA
1869,"recruit_dev",1,"identity:1869","resolved",1,NA
1870,"recruit_dev",1,"identity:1870","resolved",1,NA
1871,"recruit_dev",1,"identity:1871","resolved",1,NA
1872,"recruit_dev",1,"identity:1872","resolved",1,NA
1873,"recruit_dev",1,"identity:1873","resolved",1,NA
1874,"recruit_dev",1,"identity:1874","resolved",1,NA
1875,"recruit_dev",1,"identity:1875","resolved",1,NA
1876,"recruit_dev",1,"identity:1876","resolved",1,NA
1877,"recruit_dev",1,"identity:1877","resolved",1,NA
1878,"recruit_dev",1,"identity:1878","resolved",1,NA
1879,"recruit_dev",1,"identity:1879","resolved",1,NA
1880,"recruit_dev",1,"identity:1880","resolved",1,NA
1881,"recruit_dev",1,"identity:1881","resolved",1,NA
1882,"recruit_dev",1,"identity:1882","resolved",1,NA
1883,"recruit_dev",1,"identity:1883","resolved",1,NA
1884,"recruit_dev",1,"identity:1884","resolved",1,NA
1885,"recruit_dev",1,"identity:1885","resolved",1,NA
1886,"recruit_dev",1,"identity:1886","resolved",1,NA
1887,"recruit_dev",1,"identity:1887","resolved",1,NA
1888,"recruit_dev",1,"identity:1888","resolved",1,NA
1889,"recruit_dev",1,"identity:1889","resolved",1,NA
1890,"recruit_dev",1,"identity:1890","resolved",1,NA
1891,"recruit_dev",1,"identity:1891","resolved",1,NA
1892,"recruit_dev",1,"identity:1892","resolved",1,NA
1893,"recruit_dev",1,"identity:1893","resolved",1,NA
1894,"recruit_dev",1,"identity:1894","resolved",1,NA
1895,"recruit_dev",1,"identity:1895","resolved",1,NA
1896,"recruit_dev",1,"identity:1896","resolved",1,NA
1897,"recruit_dev",1,"identity:1897","resolved",1,NA
1898,"recruit_dev",1,"identity:1898","resolved",1,NA
1899,"recruit_dev",1,"identity:1899","resolved",1,NA
1900,"recruit_dev",1,"identity:1900","resolved",1,NA
1901,"recruit_dev",1,"identity:1901","resolved",1,NA
1902,"recruit_dev",1,"identity:1902","resolved",1,NA
1903,"recruit_dev",1,"identity:1903","resolved",1,NA
1904,"recruit_dev",1,"identity:1904","resolved",1,NA
1905,"recruit_dev",1,"identity:1905","resolved",1,NA
1906,"recruit_dev",1,"identity:1906","resolved",1,NA
1907,"recruit_dev",1,"identity:1907","resolved",1,NA
1908,"recruit_dev",1,"identity:1908","resolved",1,NA
1909,"recruit_dev",1,"identity:1909","resolved",1,NA
1910,"recruit_dev",1,"identity:1910","resolved",1,NA
1911,"recruit_dev",1,"identity:1911","resolved",1,NA
1912,"recruit_dev",1,"identity:1912","resolved",1,NA
1913,"recruit_dev",1,"identity:1913","resolved",1,NA
1914,"recruit_dev",1,"identity:1914","resolved",1,NA
1915,"recruit_dev",1,"identity:1915","resolved",1,NA
1916,"recruit_dev",1,"identity:1916","resolved",1,NA
1917,"recruit_dev",1,"identity:1917","resolved",1,NA
1918,"recruit_dev",1,"identity:1918","resolved",1,NA
1919,"recruit_dev",1,"identity:1919","resolved",1,NA
1920,"recruit_dev",1,"identity:1920","resolved",1,NA
1921,"recruit_dev",1,"identity:1921","resolved",1,NA
1922,"recruit_dev",1,"identity:1922","resolved",1,NA
1923,"recruit_dev",1,"identity:1923","resolved",1,NA
1924,"recruit_dev",1,"identity:1924","resolved",1,NA
1925,"recruit_dev",1,"identity:1925","resolved",1,NA
1926,"recruit_dev",1,"identity:1926","resolved",1,NA
1927,"recruit_dev",1,"identity:1927","resolved",1,NA
1928,"recruit_dev",1,"identity:1928","resolved",1,NA
1929,"recruit_dev",1,"identity:1929","resolved",1,NA
1930,"recruit_dev",1,"identity:1930","resolved",1,NA
1931,"recruit_dev",1,"identity:1931","resolved",1,NA
1932,"recruit_dev",1,"identity:1932","resolved",1,NA
1933,"recruit_dev",1,"identity:1933","resolved",1,NA
1934,"recruit_dev",1,"identity:1934","resolved",1,NA
1935,"recruit_dev",1,"identity:1935","resolved",1,NA
1936,"recruit_dev",1,"identity:1936","resolved",1,NA
1937,"recruit_dev",1,"identity:1937","resolved",1,NA
1938,"recruit_dev",1,"identity:1938","resolved",1,NA
1939,"recruit_dev",1,"identity:1939","resolved",1,NA
1940,"recruit_dev",1,"identity:1940","resolved",1,NA
1941,"recruit_dev",1,"identity:1941","resolved",1,NA
1942,"recruit_dev",1,"identity:1942","resolved",1,NA
1943,"recruit_dev",1,"identity:1943","resolved",1,NA
1944,"recruit_dev",1,"identity:1944","resolved",1,NA
1945,"recruit_dev",1,"identity:1945","resolved",1,NA
1946,"recruit_dev",1,"identity:1946","resolved",1,NA
1947,"recruit_dev",1,"identity:1947","resolved",1,NA
1948,"recruit_dev",1,"identity:1948","resolved",1,NA
1949,"recruit_dev",1,"identity:1949","resolved",1,NA
1950,"recruit_dev",1,"identity:1950","resolved",1,NA
1951,"recruit_dev",1,"identity:1951","resolved",1,NA
1952,"recruit_dev",1,"identity:1952","resolved",1,NA
1953,"recruit_dev",1,"identity:1953","resolved",1,NA
1954,"recruit_dev",1,"identity:1954","resolved",1,NA
1955,"recruit_dev",1,"identity:1955","resolved",1,NA
1956,"recruit_dev",1,"identity:1956","resolved",1,NA
1957,"recruit_dev",1,"identity:1957","resolved",1,NA
1958,"recruit_dev",1,"identity:1958","resolved",1,NA
1959,"recruit_dev",1,"identity:1959","resolved",1,NA
1960,"recruit_dev",1,"identity:1960","resolved",1,NA
1961,"recruit_dev",1,"identity:1961","resolved",1,NA
1962,"recruit_dev",1,"identity:1962","resolved",1,NA
1963,"recruit_dev",1,"identity:1963","resolved",1,NA
1964,"recruit_dev",1,"identity:1964","resolved",1,NA
1965,"recruit_dev",1,"identity:1965","resolved",1,NA
1966,"log_mean_recruitment",1,"identity:1966","resolved",1,NA
1967,"fish_pars23",1,"identity:1967","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1968,"fish_pars23",1,"identity:1968","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1969,"fish_pars23",1,"identity:1969","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1970,"fish_pars23",1,"identity:1970","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1971,"fish_pars23",1,"identity:1971","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1972,"fish_pars23",1,"identity:1972","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1973,"fish_pars23",1,"identity:1973","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1974,"fish_pars23",1,"identity:1974","deferred",NA,"storage/group/OPR epoch not yet identical to fitted semantic mapping"
1975,"tag_fish_rep_group",1,"identity:1975","resolved",1,NA
1976,"tag_fish_rep_group",1,"identity:1976","resolved",1,NA
1977,"tag_fish_rep_group",1,"identity:1977","resolved",1,NA
1978,"tag_fish_rep_group",1,"identity:1978","resolved",1,NA
1979,"tag_fish_rep_group",1,"identity:1979","resolved",1,NA
1980,"tag_fish_rep_group",1,"identity:1980","resolved",1,NA
1981,"tag_fish_rep_group",1,"identity:1981","resolved",1,NA
1982,"tag_fish_rep_group",1,"identity:1982","resolved",1,NA
1983,"tag_fish_rep_group",1,"identity:1983","resolved",1,NA
1984,"tag_fish_rep_group",1,"identity:1984","resolved",1,NA
1985,"tag_fish_rep_group",1,"identity:1985","resolved",1,NA
1986,"tag_fish_rep_group",1,"identity:1986","resolved",1,NA
1987,"region_parameters_row1",1,"region_simplex:1","resolved",1,NA
1988,"region_parameters_row1",1,"region_simplex:1","resolved",1,NA
1989,"region_parameters_row1",1,"region_simplex:1","resolved",1,NA
1990,"region_parameters_row1",1,"region_simplex:1","resolved",1,NA
1991,"region_parameters_row1",1,"region_simplex:1","resolved",1,NA
1992,"seasonal_growth_sv21",1,"identity:1992","resolved",1,NA
1993,"vb_coff",1,"identity:1993","resolved",1,NA
1994,"vb_coff",1,"identity:1994","resolved",1,NA
1995,"vb_coff",1,"identity:1995","resolved",1,NA
1996,"var_coff",1,"identity:1996","resolved",1,NA
1997,"var_coff",1,"identity:1997","resolved",1,NA
